Hand Direction_X,Hand Direction_Y,Hand Direction_Z,THUMB_X,THUMB_Y,THUMB_Z,INDEX_X,INDEX_Y,INDEX_Z,MIDDLE_X,MIDDLE_Y,MIDDLE_Z,RING_X,RING_Y,RING_Z,PINKY_X,PINKY_Y,PINKY_Z,RESULT
0.25266972,-0.78759867,-0.56200206,0.78208625,-0.62275493,-0.0227474,-0.032227784,-0.97966987,-0.19801079,-0.38662302,0.47973427,0.7876406,-0.24243246,0.5308942,0.81202084,-0.06656041,0.43798587,0.8965144,0
0.2532215,-0.7877299,-0.5615696,0.78352314,-0.62103605,-0.020141454,-0.03283218,-0.9812072,-0.19014338,-0.38556215,0.47827348,0.7890477,-0.2426862,0.5296613,0.81274986,-0.06439588,0.43128514,0.8999146,0
0.25369516,-0.78801477,-0.5609559,0.78520125,-0.61903536,-0.015944505,-0.03339219,-0.9823134,-0.18424273,-0.38372758,0.47818974,0.7899922,-0.24222937,0.5305632,0.81229776,-0.062183,0.42743996,0.9019026,0
0.25436535,-0.78830385,-0.56024575,0.78703684,-0.6168166,-0.010502204,-0.034152385,-0.98332983,-0.17859463,-0.3819434,0.47718066,0.79146564,-0.24187498,0.531765,0.8116172,-0.060184725,0.42307916,0.9040917,0
0.2556212,-0.7878824,-0.56026703,0.7896285,-0.6135671,-0.004720843,-0.034961242,-0.9842426,-0.17333251,-0.38011748,0.47309205,0.7947922,-0.24214283,0.5305294,0.8123456,-0.058222752,0.41531107,0.9078143,0
0.25774047,-0.7864537,-0.5613024,0.7925877,-0.6097575,7.35E-04,-0.035632223,-0.985109,-0.16819844,-0.37841427,0.46876442,0.798162,-0.24253273,0.52856684,0.8135078,-0.056001626,0.4070021,0.9117089,0
0.2606767,-0.78455096,-0.5626077,0.7949788,-0.6066044,0.006310516,-0.03667144,-0.9857629,-0.16409372,-0.37708697,0.46622732,0.8002734,-0.24379046,0.527684,0.813705,-0.055894032,0.40077427,0.91447026,0
0.26276255,-0.7829963,-0.56380194,0.7965432,-0.6044768,0.011256542,-0.037961278,-0.9864225,-0.15978001,-0.37498838,0.46391606,0.8025993,-0.2440515,0.52611893,0.8146396,-0.0542888,0.39316002,0.91786593,0
0.26472652,-0.7817875,-0.5645602,0.7972905,-0.6033912,0.01571518,-0.03949656,-0.9866605,-0.15792754,-0.3724613,0.4629408,0.8043372,-0.24414477,0.5253773,0.81509024,-0.052292664,0.38746852,0.92039865,0
0.26538724,-0.7815213,-0.56461847,0.79737455,-0.6031437,0.020285474,-0.04144633,-0.9864295,-0.15886807,-0.37116858,0.46912,0.80134904,-0.24319096,0.5260588,0.81493574,-0.050395872,0.38453567,0.92173344,0
0.26568338,-0.7816959,-0.5642374,0.7973055,-0.603093,0.024140056,-0.04343811,-0.98588526,-0.1616893,-0.36850694,0.47479716,0.79923105,-0.24222709,0.52624804,0.8151006,-0.04846254,0.3817534,0.9229928,0
0.2658764,-0.7816776,-0.5641718,0.7981834,-0.60179317,0.027354578,-0.043980286,-0.98524857,-0.16538133,-0.3659525,0.4819701,0.79610527,-0.24062963,0.5262575,0.81556755,-0.04616913,0.3793883,0.9240849,0
0.2654471,-0.78203964,-0.56387216,0.79864705,-0.60102904,0.030446429,-0.04426091,-0.9845195,-0.16959466,-0.36285105,0.48832357,0.7936493,-0.23853171,0.5268398,0.8158079,-0.043511678,0.37885508,0.9244326,0
0.264963,-0.782532,-0.56341666,0.79889756,-0.60055196,0.033167195,-0.04416734,-0.98375326,-0.17400785,-0.3608356,0.49092045,0.7929658,-0.23710623,0.5271616,0.8160155,-0.0414504,0.37717164,0.92521536,0
0.26531363,-0.7825402,-0.5632402,0.7994784,-0.5996913,0.034708582,-0.04332241,-0.98335236,-0.1764689,-0.3603743,0.49301735,0.7918739,-0.23641081,0.52727747,0.8161424,-0.040071648,0.37527555,0.9260467,0
0.26536968,-0.78243375,-0.56336164,0.80018306,-0.59868,0.035907164,-0.042062417,-0.9831917,-0.17766486,-0.359606,0.49487168,0.7910661,-0.23490927,0.52778417,0.8162484,-0.037506733,0.37403134,0.9266573,0
0.2652367,-0.7820977,-0.56389064,0.80156475,-0.59677446,0.036798865,-0.039438713,-0.98337203,-0.17726831,-0.35935438,0.49854305,0.7888721,-0.23303261,0.52886313,0.81608796,-0.03469245,0.37422615,0.9266883,0
0.26518974,-0.7816815,-0.56448954,0.8025303,-0.59545386,0.037146363,-0.03630682,-0.9836849,-0.17619827,-0.3612455,0.50285715,0.785262,-0.23227012,0.5296975,0.8157642,-0.032941267,0.37333024,0.9271135,0
0.265659,-0.7801349,-0.5664051,0.80447656,-0.5928158,0.03723964,-0.031991724,-0.98370385,-0.17692734,-0.3640041,0.5100653,0.7793166,-0.23193985,0.5306495,0.81523925,-0.032424316,0.37238964,0.9275099,0
0.2657618,-0.7786497,-0.56839716,0.806376,-0.5902296,0.037239768,-0.027535839,-0.9835453,-0.17855072,-0.36643463,0.5178022,0.7730502,-0.23140311,0.5320513,0.81447774,-0.032247156,0.371986,0.92767805,0
0.26570538,-0.7771386,-0.57048774,0.8079631,-0.5880461,0.037382863,-0.023402503,-0.9829538,-0.18235733,-0.36813012,0.52545553,0.7670572,-0.23046917,0.53340614,0.8138562,-0.031994034,0.3715425,0.9278645,0
0.2662944,-0.7755218,-0.57241,0.8088639,-0.58680123,0.03746389,-0.021836327,-0.9822077,-0.18652402,-0.36933082,0.5331403,0.7611545,-0.23029497,0.53552943,0.81250995,-0.03277854,0.37201217,0.9276489,0
0.26747128,-0.7737794,-0.5742165,0.8099819,-0.58525753,0.03745615,-0.02204151,-0.9817433,-0.18892935,-0.37102512,0.53718686,0.7574765,-0.23049113,0.5374938,0.8111561,-0.03314211,0.3720783,0.92760944,0
0.2681866,-0.7725611,-0.57552177,0.8111668,-0.58358175,0.037957653,-0.023996495,-0.98103404,-0.19234452,-0.37282288,0.54090697,0.7539382,-0.23065513,0.5394982,0.8097777,-0.0338011,0.37265778,0.927353,0
0.26902428,-0.7717754,-0.5761845,0.8120717,-0.5822917,0.038418192,-0.027507942,-0.9804432,-0.19487052,-0.37536353,0.54074866,0.7527902,-0.23175965,0.54080856,0.8085874,-0.035360057,0.3726893,0.9272822,0
0.26999748,-0.7711781,-0.57652897,0.8129271,-0.5810633,0.038922515,-0.03146047,-0.97994995,-0.19674432,-0.37872425,0.53949666,0.75200486,-0.23329034,0.54191965,0.80740243,-0.036712777,0.37220147,0.9274256,0
0.27079654,-0.7705557,-0.57698625,0.8137798,-0.5798391,0.039358865,-0.035909817,-0.979498,-0.19822744,-0.38023236,0.5379064,0.7523829,-0.23420522,0.5431318,0.80632234,-0.03802016,0.37184268,0.9275168,0
0.27206567,-0.7701641,-0.5769121,0.8143497,-0.57901496,0.03970108,-0.040135533,-0.97914755,-0.1991463,-0.38165587,0.5365479,0.75263214,-0.23592773,0.5447699,0.80471355,-0.039898064,0.3720316,0.9273622,0
0.27298364,-0.7699588,-0.5767524,0.8152423,-0.5777413,0.039937582,-0.043992884,-0.97913414,-0.19839601,-0.38314655,0.53199726,0.7551011,-0.23776264,0.544511,0.8043486,-0.04128018,0.3704125,0.92794967,0
0.2741493,-0.7689091,-0.5775993,0.8173736,-0.5746851,0.040465612,-0.052430756,-0.9789359,-0.19732101,-0.38574108,0.52762866,0.7568433,-0.2395272,0.545876,0.8028986,-0.041672546,0.36696616,0.9293004,0
