Hand Direction_X,Hand Direction_Y,Hand Direction_Z,THUMB_X,THUMB_Y,THUMB_Z,INDEX_X,INDEX_Y,INDEX_Z,MIDDLE_X,MIDDLE_Y,MIDDLE_Z,RING_X,RING_Y,RING_Z,PINKY_X,PINKY_Y,PINKY_Z,RESULT
0.04148869,-0.9009792,-0.431874,0.1516079,-0.98784375,-0.034347083,-0.32435384,-0.007654376,0.94590485,-0.32435384,-0.007654376,0.94590485,-0.32435384,-0.007654376,0.94590485,-0.32435384,-0.007654376,0.94590485,0
0.04190173,-0.9001819,-0.43349373,0.1536823,-0.98749334,-0.03519411,-0.32257435,-0.021865593,0.94629157,-0.32257435,-0.021865593,0.94629157,-0.32257435,-0.021865593,0.94629157,-0.32257435,-0.021865593,0.94629157,0
0.042506777,-0.89877105,-0.43635282,0.15688904,-0.9868983,-0.03765125,-0.31755722,-0.017551977,0.94807667,-0.31755722,-0.017551977,0.94807667,-0.31755722,-0.017551977,0.94807667,-0.31755722,-0.017551977,0.94807667,0
0.042787552,-0.8971487,-0.43965143,0.1608764,-0.98614025,-0.040573977,-0.31384435,0.00128746,0.94947356,-0.31384435,0.00128746,0.94947356,-0.31384435,0.00128746,0.94947356,-0.31384435,0.00128746,0.94947356,0
0.042609807,-0.8952999,-0.4434213,0.16597247,-0.9851435,-0.04410689,-0.30959356,0.02782238,0.95046186,-0.30959356,0.02782238,0.95046186,-0.30959356,0.02782238,0.95046186,-0.30959356,0.02782238,0.95046186,0
0.04208072,-0.8933762,-0.44733456,0.17172445,-0.9839779,-0.047939386,-0.30394867,0.0626482,0.9506263,-0.30394867,0.0626482,0.9506263,-0.30394867,0.0626482,0.9506263,-0.30394867,0.0626482,0.9506263,0
0.041406807,-0.89164984,-0.45082814,0.17763853,-0.98275924,-0.05127263,-0.29957378,0.09977972,0.94884115,-0.29957378,0.09977972,0.94884115,-0.29957378,0.09977972,0.94884115,-0.29957378,0.09977972,0.94884115,0
0.040265664,-0.8902328,-0.4537226,0.18296063,-0.98163617,-0.05399868,-0.29630807,0.13476397,0.945537,-0.29630807,0.13476397,0.945537,-0.29630807,0.13476397,0.945537,-0.29630807,0.13476397,0.945537,0
0.039015632,-0.889061,-0.45612317,0.18782471,-0.9805931,-0.056206014,-0.2935025,0.1648974,0.941629,-0.2935025,0.1648974,0.941629,-0.2935025,0.1648974,0.941629,-0.2935025,0.1648974,0.941629,0
0.038332593,-0.8877349,-0.45875633,0.1925192,-0.979532,-0.058765825,-0.29174986,0.19105788,0.9372187,-0.29174986,0.19105788,0.9372187,-0.29174986,0.19105788,0.9372187,-0.29174986,0.19105788,0.9372187,0
0.037724093,-0.88622606,-0.46171454,0.1962755,-0.9785959,-0.061853983,-0.28952184,0.21421841,0.932892,-0.28952184,0.21421841,0.932892,-0.28952184,0.21421841,0.932892,-0.28952184,0.21421841,0.932892,0
