Hand Direction_X,Hand Direction_Y,Hand Direction_Z,THUMB_X,THUMB_Y,THUMB_Z,INDEX_X,INDEX_Y,INDEX_Z,MIDDLE_X,MIDDLE_Y,MIDDLE_Z,RING_X,RING_Y,RING_Z,PINKY_X,PINKY_Y,PINKY_Z,RESULT
-0.17411354,-0.32186332,-0.93063873,-0.8331411,-0.25405148,-0.4912573,-0.14268814,-0.8982793,-0.4156132,0.05061725,0.18577398,0.9812879,-0.09505301,0.31355876,0.94479936,-0.2837821,0.31497517,0.9056812,0
-0.17427483,-0.32080492,-0.93097395,-0.83488655,-0.24992053,-0.49041224,-0.14297032,-0.8981725,-0.41574717,0.051576536,0.2023694,0.97795016,-0.09628069,0.3111987,0.94545513,-0.28386986,0.31374776,0.9060796,0
-0.17485198,-0.31661558,-0.93229896,-0.8360702,-0.24678594,-0.489983,-0.14377753,-0.89935744,-0.41289738,0.055715494,0.21237113,0.97559947,-0.09540398,0.30722943,0.9468411,-0.2836224,0.31126958,0.90701133,0
-0.1755695,-0.3110873,-0.93402356,-0.83734083,-0.24468239,-0.48886693,-0.14479637,-0.89940256,-0.41244283,0.061665356,0.21834272,0.9739219,-0.094252005,0.30040866,0.94914234,-0.28312233,0.30559567,0.90909463,0
-0.1780783,-0.30959854,-0.9340433,-0.8385199,-0.24496038,-0.48670197,-0.14582744,-0.8989382,-0.4130914,0.06764853,0.23193765,0.9703755,-0.09054517,0.29680786,0.9506349,-0.27938545,0.30278134,0.91119,0
-0.1816997,-0.31402645,-0.9318651,-0.8369303,-0.25131217,-0.48619944,-0.14894848,-0.8987538,-0.4123783,0.07241579,0.24178228,0.96762455,-0.08531799,0.2967483,0.9511368,-0.27283514,0.2993487,0.9143037,0
-0.18513544,-0.31908014,-0.92946905,-0.83494806,-0.25783178,-0.4861939,-0.15175343,-0.89864826,-0.41158497,0.07483319,0.24741803,0.9660147,-0.079788364,0.29634804,0.9517414,-0.26573974,0.29705724,0.9171365,0
-0.18867518,-0.3205917,-0.9282363,-0.83435744,-0.26171786,-0.48513034,-0.15369183,-0.8985316,-0.4111201,0.07783453,0.24743415,0.96577334,-0.07627138,0.29384193,0.9528062,-0.26092514,0.2964259,0.9187218,0
-0.18915363,-0.32540432,-0.9264626,-0.8334483,-0.26526782,-0.4847648,-0.15377945,-0.8977141,-0.41286957,0.074435525,0.24437629,0.9668193,-0.07502857,0.29241836,0.9533427,-0.25819108,0.29266745,0.9206971,0
-0.1905701,-0.32464138,-0.92644,-0.83245766,-0.2683513,-0.48476988,-0.15421888,-0.89888614,-0.4101466,0.0705257,0.23103909,0.970385,-0.07343919,0.29044998,0.9540679,-0.25539538,0.291344,0.9218958,0
-0.19194953,-0.32546136,-0.9258673,-0.8325614,-0.26872984,-0.4843819,-0.15600155,-0.89890385,-0.409433,0.06420885,0.21325107,0.9748852,-0.07412327,0.28947005,0.95431274,-0.25378138,0.29145226,0.9223072,0
-0.19238304,-0.32803103,-0.92486995,-0.83034074,-0.27516127,-0.48458284,-0.1577352,-0.89874274,-0.40912235,0.05987129,0.20707332,0.9764917,-0.07428314,0.2886396,0.9545518,-0.2522001,0.2880978,0.9237937,0
-0.19330722,-0.32510298,-0.92571074,-0.8297157,-0.2763591,-0.48497158,-0.15845977,-0.9010167,-0.40380615,0.05546306,0.18847181,0.9805112,-0.07642138,0.28400505,0.9557724,-0.25215212,0.2843057,0.9249809,0
-0.19452725,-0.32359153,-0.9259847,-0.8305954,-0.2751263,-0.48416618,-0.15917225,-0.9020333,-0.4012482,0.054660432,0.18234953,0.98171324,-0.07853775,0.28068936,0.95658,-0.2529976,0.28226832,0.92537385,0
-0.19646034,-0.32377014,-0.92551404,-0.83183205,-0.27396807,-0.48269755,-0.16033712,-0.9027578,-0.39914945,0.0558216,0.1786208,0.98233324,-0.08009185,0.27905348,0.9569297,-0.25404838,0.2824952,0.9250167,0
-0.198071,-0.32538038,-0.9246056,-0.8324709,-0.2744918,-0.48129666,-0.16102797,-0.9038283,-0.39643964,0.057162818,0.18113603,0.9817954,-0.08019475,0.2799029,0.95667297,-0.25469896,0.2859702,0.9237692,0
-0.19963886,-0.3251657,-0.9243439,-0.83282775,-0.2760376,-0.47979283,-0.16085535,-0.905511,-0.39265168,0.0613552,0.18070896,0.981621,-0.07936911,0.27955386,0.95684385,-0.25518867,0.2870178,0.923309,0
-0.20263955,-0.32614544,-0.9233452,-0.83221006,-0.2795953,-0.4788036,-0.16024132,-0.90678257,-0.38995916,0.06796792,0.18157539,0.98102534,-0.0761707,0.27942362,0.9571418,-0.253431,0.28865093,0.923284,0
-0.20487195,-0.32840848,-0.9220495,-0.83125246,-0.28284317,-0.47855937,-0.15790486,-0.9077176,-0.38873494,0.074675746,0.18111223,0.98062325,-0.07377809,0.28141814,0.9567448,-0.25252858,0.29076347,0.9228683,0
-0.20848714,-0.32733646,-0.9216203,-0.8307468,-0.28433174,-0.47855532,-0.15191919,-0.90789336,-0.39070475,0.07921959,0.18248072,0.9800128,-0.06928141,0.27992198,0.9575196,-0.2485939,0.29002622,0.9241677,0
-0.21078727,-0.3258655,-0.92161834,-0.82944936,-0.2861879,-0.47969812,-0.14677922,-0.9084033,-0.39148346,0.08327572,0.18714479,0.9787962,-0.06750272,0.27890953,0.957942,-0.24730957,0.28845263,0.92500436,0
-0.2130208,-0.32400528,-0.9217607,-0.8307458,-0.28371763,-0.47892135,-0.14408636,-0.9082957,-0.3927315,0.083096124,0.19123006,0.9780215,-0.06784161,0.27624798,0.958689,-0.24767241,0.2851293,0.9259372,0
-0.21250245,-0.32672653,-0.92091936,-0.83068925,-0.2840568,-0.47881842,-0.14296621,-0.9075112,-0.39494824,0.08332955,0.19861089,0.97652954,-0.06957596,0.27538905,0.9588118,-0.2481616,0.2792603,0.9275934,0
-0.21247607,-0.32694706,-0.9208472,-0.83108,-0.2824902,-0.47906712,-0.1426094,-0.90578586,-0.39901692,0.08252623,0.21596152,0.972908,-0.07024305,0.27558464,0.958707,-0.24875782,0.27862003,0.92762625,0
-0.21218228,-0.32209167,-0.9226243,-0.833038,-0.27770463,-0.47846407,-0.14300284,-0.9038541,-0.4032344,0.08273034,0.232175,0.96914935,-0.070324354,0.27292168,0.95946246,-0.24891865,0.27532807,0.92856556,0
-0.21469276,-0.31843597,-0.92331225,-0.8350254,-0.27363947,-0.4773405,-0.1438821,-0.90287757,-0.40510494,0.08482169,0.24074963,0.96687376,-0.067303225,0.26938596,0.9606776,-0.24594659,0.27150378,0.9304816,0
-0.21948096,-0.31481427,-0.9234284,-0.83606184,-0.27111354,-0.4769676,-0.14251961,-0.90211105,-0.40728834,0.0901329,0.24370722,0.9656515,-0.060778003,0.26483375,0.96237683,-0.24070954,0.2657022,0.9335209,0
-0.22422093,-0.31199145,-0.9232477,-0.8370618,-0.26964042,-0.47604778,-0.13952431,-0.90069574,-0.4114367,0.09573746,0.24127606,0.9657226,-0.053708177,0.26006156,0.9640972,-0.23534603,0.25995523,0.93650174,0
-0.22686163,-0.31317875,-0.9222,-0.8360007,-0.2715131,-0.47684744,-0.13694881,-0.89948016,-0.4149463,0.09724862,0.24219133,0.96534246,-0.051571865,0.2560545,0.96528566,-0.23387247,0.25481203,0.9382827,0
-0.2286793,-0.31772777,-0.92019284,-0.8368132,-0.2715019,-0.47542652,-0.13715321,-0.8980788,-0.4179037,0.09767509,0.24316701,0.9650541,-0.05270469,0.25523272,0.9654421,-0.2354775,0.2528952,0.9383999,0
-0.22648863,-0.3230984,-0.9188636,-0.83567125,-0.27398217,-0.4760119,-0.13666897,-0.89607865,-0.42233238,0.095208414,0.2455152,0.964706,-0.054175396,0.25472003,0.9654961,-0.23567952,0.24933326,0.9393019,0
-0.22615139,-0.32527086,-0.9181799,-0.8375228,-0.27224332,-0.47375005,-0.13591057,-0.8963852,-0.42192644,0.09509551,0.24546666,0.9647295,-0.05637883,0.2533028,0.96574277,-0.23679261,0.24759424,0.939482,0
-0.22800787,-0.32586005,-0.91751164,-0.838378,-0.27067602,-0.47313508,-0.13379452,-0.89758956,-0.42003807,0.09990529,0.24722399,0.9637942,-0.053298026,0.2521668,0.9662149,-0.23545519,0.24509478,0.94047296,0
-0.23173203,-0.3253031,-0.91677594,-0.8374399,-0.27185315,-0.47412053,-0.12928191,-0.90118915,-0.41369596,0.11000586,0.24547477,0.96314114,-0.046084937,0.25310224,0.96634126,-0.23127437,0.24023813,0.94276077,0
-0.23446687,-0.32703334,-0.9154641,-0.8362445,-0.27539426,-0.47418675,-0.12323483,-0.9047556,-0.4077137,0.12031257,0.24181,0.9628358,-0.039604645,0.2560511,0.9658516,-0.22738968,0.23665355,0.94461054,0
-0.23696502,-0.32818344,-0.9144087,-0.8338829,-0.28025857,-0.4754938,-0.11590164,-0.908874,-0.40064308,0.12966135,0.23387145,0.96358293,-0.034801673,0.25538692,0.9662124,-0.22473918,0.23052646,0.94675756,0
-0.23979202,-0.32999665,-0.91301805,-0.831689,-0.28332672,-0.47751373,-0.11150329,-0.91107464,-0.39687538,0.1352215,0.22731104,0.9643883,-0.0308141,0.24942444,0.9679039,-0.2218517,0.22396475,0.94901085,0
-0.24170226,-0.32753527,-0.9134006,-0.83297986,-0.27928084,-0.4776471,-0.10764585,-0.91370773,-0.39185533,0.14010166,0.21835278,0.96576065,-0.028953105,0.24171372,0.96991557,-0.22174172,0.21539667,0.9510178,0
-0.24468134,-0.32542476,-0.9133618,-0.8357436,-0.27355763,-0.476129,-0.106307015,-0.9147812,-0.3897104,0.14395152,0.21040304,0.9669584,-0.02665199,0.23512363,0.9716,-0.22070043,0.20848992,0.9527976,0
-0.2491682,-0.32522646,-0.9122187,-0.838728,-0.26859385,-0.473701,-0.10617004,-0.9155346,-0.3879746,0.14855236,0.20318767,0.9678052,-0.0210963,0.2347501,0.9718268,-0.21689805,0.2027121,0.9549152,0
-0.25434706,-0.3206139,-0.91242224,-0.84161216,-0.26467484,-0.47078255,-0.102338634,-0.91880095,-0.3812238,0.16046397,0.19034156,0.96851504,-0.014517175,0.246095,0.969137,-0.21156931,0.19442934,0.95782864,0
-0.25822958,-0.3189778,-0.91190493,-0.8413653,-0.26553464,-0.47073963,-0.098681316,-0.9207921,-0.3773645,0.16474274,0.17589876,0.9705253,-0.00752771,0.25814942,0.96607566,-0.20710851,0.18651187,0.9603746,0
-0.26131928,-0.32106414,-0.9102912,-0.8388716,-0.27132276,-0.47188812,-0.09520845,-0.9239041,-0.37058944,0.16723524,0.16428015,0.97213393,-0.001453369,0.26822427,0.9633554,-0.2027,0.18042238,0.9624762,0
-0.26425785,-0.32403633,-0.9083877,-0.83596706,-0.27782384,-0.47325784,-0.09340988,-0.9251843,-0.3678432,0.17017592,0.15138522,0.9737159,0.004443721,0.2772923,0.9607753,-0.1978371,0.17641596,0.96422917,0
-0.2667435,-0.32660413,-0.9067401,-0.83418053,-0.2810659,-0.47449425,-0.091167286,-0.9250082,-0.36884734,0.16829719,0.14363648,0.97521514,0.009546401,0.28523454,0.9584102,-0.19487642,0.17296678,0.9654562,0
-0.26863778,-0.3324503,-0.9040523,-0.83265275,-0.28556514,-0.47449124,-0.09050253,-0.925558,-0.3676299,0.16400492,0.14886841,0.97516185,0.013266331,0.29654488,0.9549268,-0.19233753,0.17136228,0.96625113,0
-0.2698215,-0.3332405,-0.90340865,-0.83214295,-0.2878233,-0.47402093,-0.08889404,-0.9267531,-0.36500204,0.16037074,0.14727297,0.9760081,0.016764544,0.30119503,0.95341516,-0.19149154,0.16866632,0.9668933,0
-0.27160227,-0.3336914,-0.9027083,-0.83301747,-0.2877454,-0.47252986,-0.08691261,-0.9285083,-0.3609966,0.16116582,0.13747127,0.9773061,0.019160796,0.3036817,0.95258087,-0.18955682,0.16714755,0.96753806,0
-0.272703,-0.33481583,-0.9019598,-0.83341855,-0.2889064,-0.47111213,-0.087405264,-0.9295108,-0.3582876,0.15830743,0.12973994,0.978829,0.021693712,0.3045952,0.9522348,-0.18795799,0.16505493,0.968209,0
-0.27186364,-0.34150228,-0.8997035,-0.83060807,-0.2903406,-0.47517633,-0.097620934,-0.92845947,-0.35837573,0.15026312,0.1100626,0.9825005,0.013732621,0.2893658,0.95712006,-0.19514497,0.15725942,0.9680847,0
-0.27468348,-0.33974996,-0.8995104,-0.830104,-0.29100937,-0.4756479,-0.09638216,-0.92793685,-0.3600606,0.1537692,0.087884456,0.9841907,0.01860812,0.2897004,0.9569365,-0.1864933,0.1588672,0.9695264,0
-0.27674046,-0.33936983,-0.8990233,-0.8282734,-0.29459897,-0.4766284,-0.0948282,-0.9270277,-0.36280462,0.15058368,0.07473291,0.9857685,0.024133299,0.2919333,0.95613414,-0.17880262,0.16045383,0.97071326,0
-0.27592573,-0.34835818,-0.8958301,-0.82425195,-0.2981737,-0.48135343,-0.106383,-0.92374045,-0.36794874,0.14710121,0.08556154,0.98541385,0.01724421,0.28283742,0.95901287,-0.18550012,0.15777902,0.9698946,0
-0.2757775,-0.34894568,-0.89564705,-0.8258729,-0.29671988,-0.47946975,-0.10395651,-0.9221546,-0.37259087,0.14031124,0.086626016,0.98631066,0.017110296,0.28722662,0.95770985,-0.18492751,0.16464251,0.96886253,0
-0.27633193,-0.3483159,-0.8957213,-0.827654,-0.29588792,-0.47690585,-0.1030857,-0.9194856,-0.3793673,0.1348657,0.09424488,0.9863717,0.019452067,0.29195046,0.9562356,-0.18287964,0.1694268,0.96842635,0
-0.27650273,-0.34614128,-0.89651126,-0.8288758,-0.2960685,-0.4746666,-0.10253303,-0.9170684,-0.38532135,0.12919594,0.098160796,0.98674864,0.020810068,0.2957625,0.9550348,-0.18095918,0.17217484,0.9683024,0
-0.27435473,-0.34907866,-0.89603215,-0.8299617,-0.29894245,-0.47095323,-0.10286605,-0.9160576,-0.38763005,0.12522699,0.106380634,0.9864083,0.019202277,0.3044789,0.9523255,-0.18208767,0.1760809,0.96738803,0
-0.27463743,-0.3467686,-0.8968421,-0.8313648,-0.29888472,-0.46850875,-0.09988609,-0.9140615,-0.39308316,0.1278524,0.10708013,0.98599577,0.022979066,0.30671224,0.95152485,-0.17840478,0.17490022,0.968288,0
-0.27524823,-0.34433722,-0.8975914,-0.8330355,-0.29669195,-0.46693224,-0.097180024,-0.9136541,-0.39470533,0.1327027,0.10656638,0.9854104,0.025275985,0.30823144,0.95097554,-0.17714167,0.17380914,0.96871626,0
-0.27454692,-0.3523639,-0.89468634,-0.830528,-0.29757792,-0.4708191,-0.108162895,-0.9138756,-0.3913211,0.13043158,0.09720916,0.98668027,0.015376435,0.29728326,0.9546655,-0.18594722,0.17355824,0.9671097,0
-0.2750376,-0.35521877,-0.8934058,-0.83162963,-0.2968418,-0.4693369,-0.1070595,-0.9147381,-0.38960546,0.12940243,0.0821045,0.98818713,0.015166495,0.30178946,0.9532539,-0.18407238,0.17812425,0.966638,0
-0.27132645,-0.3624099,-0.89165074,-0.83085316,-0.29439235,-0.4722459,-0.108104095,-0.9183364,-0.38075152,0.12337192,0.06785641,0.9900378,0.011704931,0.29476616,0.95549774,-0.19904894,0.17401277,0.96441644,0
-0.27160525,-0.37227806,-0.88749063,-0.8282936,-0.29144186,-0.47853044,-0.108608425,-0.9246968,-0.3648835,0.10338524,0.07373541,0.9919045,0.014737261,0.3088881,0.9509842,-0.19698085,0.18466406,0.96285915,0
-0.26736328,-0.3776108,-0.8865252,-0.8298689,-0.2866115,-0.47871852,-0.11289864,-0.92518806,-0.36232707,0.09375039,0.08823048,0.9916785,0.015788779,0.30596334,0.95191234,-0.20976238,0.18119332,0.9608167,0
-0.26907176,-0.38226733,-0.88400906,-0.8295183,-0.28237933,-0.48183122,-0.11292635,-0.9280292,-0.35497805,0.07815819,0.10898337,0.99096614,0.020176258,0.3125343,0.9496922,-0.2086262,0.18193309,0.96092427,0
-0.27214396,-0.3796132,-0.8842124,-0.8267695,-0.29184735,-0.48091307,-0.10431296,-0.9241849,-0.3674249,0.07746778,0.108077615,0.99111956,0.023807693,0.30337214,0.9525747,-0.2006132,0.17245816,0.96437156,0
-0.2747045,-0.38030463,-0.88312274,-0.8241983,-0.29430726,-0.48381853,-0.10416467,-0.92067057,-0.37618533,0.08794846,0.089240715,0.99211955,0.03722709,0.29019925,0.9562419,-0.19911546,0.15247253,0.9680419,0
-0.28150293,-0.3891904,-0.87709004,-0.82251924,-0.291345,-0.4884467,-0.10414526,-0.9244962,-0.36668873,0.08998834,0.06555084,0.9937833,0.053464163,0.2951835,0.95394355,-0.17716646,0.15947846,0.9711739,0
-0.2901526,-0.400168,-0.86929685,-0.8212689,-0.28746754,-0.49282837,-0.105832025,-0.9270693,-0.35964158,0.09622927,0.03687208,0.994676,0.06973742,0.3010697,0.95104873,-0.15610488,0.16479684,0.9738959,0
-0.29724425,-0.40960366,-0.8624794,-0.82114536,-0.2828824,-0.49567917,-0.10905131,-0.9297407,-0.35169584,0.09301936,0.027126744,0.9952947,0.082463734,0.30777192,0.94787985,-0.14351514,0.16744739,0.9753793,0
-0.30186749,-0.41600388,-0.8577976,-0.8215401,-0.27585518,-0.4989747,-0.11053315,-0.9322613,-0.34448704,0.08284102,0.04308976,0.9956308,0.087596074,0.3133148,0.94560075,-0.14435327,0.16103902,0.9763343,0
-0.3066726,-0.42092937,-0.8536805,-0.8210994,-0.27360865,-0.50093323,-0.112816736,-0.93405867,-0.33883145,0.07290197,0.06208581,0.9954048,0.091477014,0.31429252,0.94490856,-0.14692517,0.14943162,0.97779506,0
-0.31170064,-0.42192614,-0.8513642,-0.82195777,-0.2686756,-0.502194,-0.10830417,-0.9401615,-0.3230581,0.06547343,0.0730958,0.99517345,0.09394857,0.31357208,0.9449054,-0.1521147,0.13302891,0.9793694,0
-0.31460473,-0.42604354,-0.84823984,-0.82096285,-0.26789305,-0.5042353,-0.10954646,-0.942719,-0.315088,0.05854976,0.0720115,0.99568385,0.09500755,0.3148821,0.9443637,-0.16056313,0.11692462,0.98007554,0
-0.31804812,-0.42820057,-0.8458662,-0.81931776,-0.27071452,-0.50540286,-0.10010687,-0.9502211,-0.2950567,0.057314865,0.077838235,0.99531716,0.097092755,0.3134916,0.94461423,-0.16306286,0.10289917,0.9812351,0
-0.32178554,-0.43162072,-0.8427085,-0.8170343,-0.27515522,-0.5066996,-0.089383535,-0.9558371,-0.27997506,0.058375865,0.0994173,0.99333197,0.10214379,0.32018736,0.9418316,-0.1613474,0.09744297,0.9820753,0
-0.32667282,-0.43377668,-0.83971584,-0.8151517,-0.27694023,-0.50875515,-0.07437788,-0.9614121,-0.26486737,0.065516815,0.11882415,0.99075145,0.11090671,0.33186513,0.9367845,-0.15501562,0.09291728,0.98353267,0
-0.32931632,-0.4370521,-0.8369804,-0.8172821,-0.27239212,-0.5077919,-0.061070528,-0.96686,-0.24789532,0.06605296,0.14479083,0.9872551,0.1167603,0.3457304,0.9310411,-0.14965452,0.09726236,0.98394287,0
-0.33029857,-0.44107315,-0.8344803,-0.8195871,-0.2674192,-0.5067188,-0.049169898,-0.97210974,-0.22931422,0.06307676,0.164001,0.98444146,0.11853967,0.3543436,0.92757154,-0.14752042,0.10243998,0.9837397,0
-0.3306916,-0.44314444,-0.83322626,-0.82472837,-0.2574373,-0.50353664,-0.038893685,-0.976307,-0.21286622,0.06015102,0.1848853,0.9809176,0.11988879,0.36739394,0.922306,-0.14594822,0.11255589,0.9828684,0
-0.33126366,-0.44207448,-0.8335674,-0.82971424,-0.24277747,-0.5026265,-0.029705033,-0.9801106,-0.1962164,0.05825623,0.19840167,0.97838795,0.11827239,0.3798344,0.9174625,-0.14808862,0.120726645,0.98157775,0
-0.33034658,-0.44006914,-0.8349912,-0.83149564,-0.23842962,-0.5017632,-0.019016996,-0.9834502,-0.1801781,0.053166095,0.21875063,0.9743313,0.11587517,0.38219127,0.9167894,-0.15161288,0.13187152,0.9796037,0
-0.33011076,-0.43766758,-0.8363456,-0.8331594,-0.23769902,-0.4993442,-0.011255504,-0.9860307,-0.16618307,0.049980033,0.23430984,0.97087634,0.11529723,0.37962067,0.9179296,-0.15256748,0.14015308,0.9783048,0
-0.33081418,-0.43739307,-0.83621126,-0.83529586,-0.23529208,-0.49690887,-0.011203523,-0.9867967,-0.16157594,0.048726864,0.2346262,0.97086364,0.115735605,0.3791244,0.9180795,-0.15159902,0.14045934,0.97841144,0
-0.33223334,-0.437402,-0.83564377,-0.8351615,-0.2367945,-0.49642083,-0.011805454,-0.9869595,-0.1605353,0.051678628,0.23370306,0.9709337,0.118926235,0.37653497,0.9187372,-0.14773574,0.13894129,0.9792188,0
-0.33329648,-0.4386838,-0.83454776,-0.83645725,-0.23311573,-0.49598017,-0.01210871,-0.98734176,-0.15814427,0.05414813,0.22432977,0.9730078,0.12160122,0.37487546,0.9190656,-0.14619714,0.13405876,0.9801299,0
-0.3331425,-0.4396806,-0.8340846,-0.8371717,-0.234998,-0.49388212,-0.01457809,-0.98680925,-0.16122961,0.056422364,0.21511252,0.974958,0.12248328,0.37215564,0.9200533,-0.14304493,0.12920739,0.98124593,0
-0.3343243,-0.44170386,-0.8325413,-0.8379069,-0.23799762,-0.49119157,-0.018081376,-0.9859491,-0.16606452,0.062086307,0.19454241,0.97892725,0.12617399,0.3671099,0.92158043,-0.1361944,0.12293547,0.9830249,0
